VERTEX_SE3:QUAT 120 9.92288 -57.7213 0 0 0 0.999711 -0.0240512
VERTEX_SE3:QUAT 121 8.61611 -57.7872 0 0 0 0.999711 -0.0240407
VERTEX_SE3:QUAT 122 7.22808 -57.8506 0 0 0 0.99975 -0.0223693
VERTEX_SE3:QUAT 123 5.83097 -57.9151 0 0 0 0.999728 -0.0233274
VERTEX_SE3:QUAT 124 4.43402 -57.9855 0 0 0 0.999717 -0.0238021
VERTEX_SE3:QUAT 125 3.03696 -58.0491 0 0 0 0.999733 -0.0231068
VERTEX_SE3:QUAT 126 1.70092 -57.9948 0 0 0 0.997931 0.0642977
VERTEX_SE3:QUAT 127 0.378741 -57.7645 0 0 0 0.99415 0.108008
VERTEX_SE3:QUAT 128 -0.884708 -57.4236 0 0 0 0.987978 0.154592
VERTEX_SE3:QUAT 129 -2.07011 -56.8694 0 0 0 0.95029 0.311367
VERTEX_SE3:QUAT 130 -2.96128 -55.823 0 0 0 0.855578 0.517674
VERTEX_SE3:QUAT 131 -3.27031 -54.5728 0 0 0 0.725156 0.688585
VERTEX_SE3:QUAT 132 -3.27482 -53.2587 0 0 0 0.709038 0.70517
VERTEX_SE3:QUAT 133 -3.31262 -51.9197 0 0 0 0.724223 0.689565
VERTEX_SE3:QUAT 134 -3.38567 -50.5848 0 0 0 0.725475 0.688249
VERTEX_SE3:QUAT 135 -3.46892 -49.2262 0 0 0 0.736148 0.676821
VERTEX_SE3:QUAT 136 -3.62251 -47.9022 0 0 0 0.750104 0.66132
VERTEX_SE3:QUAT 137 -3.78121 -46.5714 0 0 0 0.747259 0.664533
VERTEX_SE3:QUAT 138 -3.95305 -45.1586 0 0 0 0.748992 0.662579
VERTEX_SE3:QUAT 139 -4.11726 -43.8186 0 0 0 0.748824 0.662769
VERTEX_SE3:QUAT 140 -4.27974 -42.4837 0 0 0 0.744271 0.667878
VERTEX_SE3:QUAT 141 -4.42673 -41.1426 0 0 0 0.746371 0.66553
VERTEX_SE3:QUAT 142 -4.57216 -39.8516 0 0 0 0.751775 0.65942
VERTEX_SE3:QUAT 143 -4.74096 -38.5555 0 0 0 0.747362 0.664417
VERTEX_SE3:QUAT 144 -4.91854 -37.1363 0 0 0 0.755006 0.655717
VERTEX_SE3:QUAT 145 -5.09876 -35.7783 0 0 0 0.751037 0.66026
VERTEX_SE3:QUAT 146 -5.27071 -34.4905 0 0 0 0.754097 0.656763
VERTEX_SE3:QUAT 147 -5.4458 -33.2025 0 0 0 0.755688 0.654931
VERTEX_SE3:QUAT 148 -5.63274 -31.9177 0 0 0 0.756003 0.654568
VERTEX_SE3:QUAT 149 -5.83158 -30.5325 0 0 0 0.75666 0.653808
VERTEX_SE3:QUAT 150 -6.03782 -29.1502 0 0 0 0.760386 0.649472
VERTEX_SE3:QUAT 151 -6.23574 -27.8666 0 0 0 0.756175 0.65437
VERTEX_SE3:QUAT 152 -6.44572 -26.5838 0 0 0 0.764948 0.644092
VERTEX_SE3:QUAT 153 -6.6671 -25.3031 0 0 0 0.764078 0.645124
VERTEX_SE3:QUAT 154 -6.88537 -24.0205 0 0 0 0.761798 0.647815
VERTEX_SE3:QUAT 155 -7.10402 -22.7291 0 0 0 0.764462 0.644669
VERTEX_SE3:QUAT 156 -7.32329 -21.4477 0 0 0 0.76157 0.648083
VERTEX_SE3:QUAT 157 -7.55756 -20.0671 0 0 0 0.765752 0.643136
VERTEX_SE3:QUAT 158 -7.77675 -18.7863 0 0 0 0.76494 0.644102
VERTEX_SE3:QUAT 159 -7.99351 -17.5044 0 0 0 0.763553 0.645745
VERTEX_SE3:QUAT 160 -8.209 -16.2234 0 0 0 0.763133 0.646242
VERTEX_SE3:QUAT 161 -8.42096 -14.8404 0 0 0 0.759518 0.650486
VERTEX_SE3:QUAT 162 -8.63621 -13.4573 0 0 0 0.762143 0.647408
VERTEX_SE3:QUAT 163 -8.83052 -12.173 0 0 0 0.750509 0.66086
VERTEX_SE3:QUAT 164 -9.01933 -10.8859 0 0 0 0.756022 0.654546
VERTEX_SE3:QUAT 165 -9.16161 -9.49614 0 0 0 0.700302 0.713847
VERTEX_SE3:QUAT 166 -8.97657 -8.23555 0 0 0 0.61229 0.790633
VERTEX_SE3:QUAT 167 -8.43194 -7.03409 0 0 0 0.483798 0.87518
VERTEX_SE3:QUAT 168 -7.56592 -5.98129 0 0 0 0.40175 0.915749
VERTEX_SE3:QUAT 169 -6.53379 -5.20396 0 0 0 0.14165 0.989917
VERTEX_SE3:QUAT 170 -5.23933 -5.17867 0 0 0 0.0453902 0.998969
VERTEX_SE3:QUAT 0 0 0 0 0 0 0.000100784 1
VERTEX_SE3:QUAT 1 1.33779 -0.00336811 0 0 0 -0.0197654 0.999805
VERTEX_SE3:QUAT 2 2.64683 -0.0271341 0 0 0 0.0165842 0.999862
VERTEX_SE3:QUAT 3 3.98436 0.0531415 0 0 0 0.0341206 0.999418
VERTEX_SE3:QUAT 4 5.27299 0.0623983 0 0 0 -0.018437 0.99983
VERTEX_SE3:QUAT 5 6.57233 0.0503876 0 0 0 -0.00385085 0.999993
VERTEX_SE3:QUAT 6 7.9031 0.0443083 0 0 0 -0.000251314 1
VERTEX_SE3:QUAT 7 9.18958 -0.0561309 0 0 0 -0.0687433 0.997634
VERTEX_SE3:QUAT 8 10.5096 -0.228191 0 0 0 -0.0635422 0.997979
VERTEX_SE3:QUAT 9 11.8059 -0.311912 0 0 0 -0.00139058 0.999999
VERTEX_SE3:QUAT 10 13.1753 -0.331882 0 0 0 -0.0110108 0.999939
VERTEX_SE3:QUAT 11 14.4638 -0.384734 0 0 0 -0.0473851 0.998877
VERTEX_SE3:QUAT 12 15.7579 -0.506464 0 0 0 -0.0498791 0.998755
VERTEX_SE3:QUAT 13 17.1203 -0.632557 0 0 0 -0.0507477 0.998712
VERTEX_SE3:QUAT 14 18.413 -0.753017 0 0 0 -0.0449606 0.998989
VERTEX_SE3:QUAT 15 19.7769 -0.874191 0 0 0 -0.0289965 0.99958
VERTEX_SE3:QUAT 16 21.156 -0.86907 0 0 0 0.0130114 0.999915
VERTEX_SE3:QUAT 17 22.4447 -0.833643 0 0 0 0.0132337 0.999912
VERTEX_SE3:QUAT 18 23.8133 -0.82347 0 0 0 -0.0183894 0.999831
VERTEX_SE3:QUAT 19 25.1369 -0.946176 0 0 0 -0.0726348 0.997359
VERTEX_SE3:QUAT 20 26.4255 -1.17643 0 0 0 -0.0836784 0.996493
VERTEX_SE3:QUAT 21 27.7505 -1.18622 0 0 0 0.0437825 0.999041
VERTEX_SE3:QUAT 22 29.0856 -1.0811 0 0 0 0.0382854 0.999267
VERTEX_SE3:QUAT 23 30.3799 -0.982897 0 0 0 0.0372657 0.999305
VERTEX_SE3:QUAT 24 31.7459 -0.894157 0 0 0 0.00761269 0.999971
VERTEX_SE3:QUAT 25 33.1136 -0.940262 0 0 0 -0.0384935 0.999259
VERTEX_SE3:QUAT 26 34.3971 -1.0531 0 0 0 -0.0423218 0.999104
VERTEX_SE3:QUAT 27 35.7634 -1.17105 0 0 0 -0.0345302 0.999404
VERTEX_SE3:QUAT 28 37.0553 -1.28367 0 0 0 -0.045249 0.998976
VERTEX_SE3:QUAT 29 38.4183 -1.40696 0 0 0 -0.0449512 0.998989
VERTEX_SE3:QUAT 30 39.7531 -1.53032 0 0 0 -0.0446721 0.999002
VERTEX_SE3:QUAT 31 41.0381 -1.64154 0 0 0 -0.0392288 0.99923
VERTEX_SE3:QUAT 32 42.3645 -1.71919 0 0 0 -0.00807806 0.999967
VERTEX_SE3:QUAT 33 43.7134 -1.73981 0 0 0 -0.005759 0.999983
VERTEX_SE3:QUAT 34 45.0052 -1.75968 0 0 0 -0.00988164 0.999951
VERTEX_SE3:QUAT 35 46.3252 -1.78055 0 0 0 -0.00450984 0.99999
VERTEX_SE3:QUAT 36 47.7038 -1.80404 0 0 0 -0.0107767 0.999942
VERTEX_SE3:QUAT 37 48.9615 -1.83881 0 0 0 -0.0158412 0.999875
VERTEX_SE3:QUAT 38 50.3289 -1.88112 0 0 0 -0.0165081 0.999864
VERTEX_SE3:QUAT 39 51.7066 -1.92996 0 0 0 -0.0178848 0.99984
VERTEX_SE3:QUAT 40 53.0053 -1.97462 0 0 0 -0.016067 0.999871
VERTEX_SE3:QUAT 41 54.3338 -2.01436 0 0 0 -0.00790525 0.999969
VERTEX_SE3:QUAT 42 55.7132 -2.06672 0 0 0 -0.041498 0.999139
VERTEX_SE3:QUAT 43 56.9809 -2.3354 0 0 0 -0.1617 0.98684
VERTEX_SE3:QUAT 44 58.1666 -2.88409 0 0 0 -0.268162 0.963374
VERTEX_SE3:QUAT 45 59.2719 -3.73359 0 0 0 -0.378773 0.92549
VERTEX_SE3:QUAT 46 60.0771 -4.70084 0 0 0 -0.468845 0.883281
VERTEX_SE3:QUAT 47 60.7322 -5.90043 0 0 0 -0.541202 0.840893
VERTEX_SE3:QUAT 48 61.1546 -7.15927 0 0 0 -0.616442 0.787401
VERTEX_SE3:QUAT 49 61.3549 -8.443 0 0 0 -0.683436 0.73001
VERTEX_SE3:QUAT 50 61.4081 -9.77968 0 0 0 -0.694343 0.719645
VERTEX_SE3:QUAT 51 61.4594 -11.1562 0 0 0 -0.695469 0.718556
VERTEX_SE3:QUAT 52 61.5137 -12.4447 0 0 0 -0.695887 0.718151
VERTEX_SE3:QUAT 53 61.4898 -13.8222 0 0 0 -0.72141 0.692508
VERTEX_SE3:QUAT 54 61.4352 -15.1515 0 0 0 -0.721135 0.692795
VERTEX_SE3:QUAT 55 61.3795 -16.4861 0 0 0 -0.721179 0.692748
VERTEX_SE3:QUAT 56 61.3801 -17.8116 0 0 0 -0.679865 0.733338
VERTEX_SE3:QUAT 57 61.5301 -19.1804 0 0 0 -0.658802 0.752316
VERTEX_SE3:QUAT 58 61.685 -20.4729 0 0 0 -0.679503 0.733673
